Last Update,Bitcoin Value,Bitcoin Volatility 5:1,Bitcoin Volatility 5:1 mean,Bitcoin Volatility 5:1 std,Bitcoin Volatility 5:8,Bitcoin Volatility 5:8 mean,Bitcoin Volatility 5:8 std,Bitcoin Volatility 5:24,Bitcoin Volatility 5:24 mean,Bitcoin Volatility 5:24 std,Bitcoin Volatility 30:8,Bitcoin Volatility 30:8 mean,Bitcoin Volatility 30:8 std,Bitcoin Volatility 30:24,Bitcoin Volatility 30:24 mean,Bitcoin Volatility 30:24 std,Bitcoin Volatility 30:168,Bitcoin Volatility 30:168 mean,Bitcoin Volatility 30:168 std,Doge Value,Doge Volatility 5:1,Doge Volatility 5:1 mean,Doge Volatility 5:1 std,Doge Volatility 5:8,Doge Volatility 5:8 mean,Doge Volatility 5:8 std,Doge Volatility 5:24,Doge Volatility 5:24 mean,Doge Volatility 5:24 std,Doge Volatility 30:8,Doge Volatility 30:8 mean,Doge Volatility 30:8 std,Doge Volatility 30:24,Doge Volatility 30:24 mean,Doge Volatility 30:24 std,Doge Volatility 30:168,Doge Volatility 30:168 mean,Doge Volatility 30:168 std
2024-12-23 19:55:01,94110.0,84.0,62.53846153846154,87.05995576288733,84.0,102.22680412371135,150.8189108082548,84.0,104.41,150.59847578608128,254.0,499.30526315789473,234.86456367420953,254.0,499.30526315789473,234.86456367420953,254.0,499.30526315789473,234.86456367420953,0.320135,0.00020700000000001273,0.0003978461538461503,0.0005489491242598372,0.00020700000000001273,0.000543618556701033,0.0008686416412434207,0.00020700000000001273,0.0005547600000000019,0.0008651087293140416,0.0024560000000000137,0.0027784421052631627,0.0017018841293394969,0.0024560000000000137,0.0027784421052631627,0.0017018841293394969,0.0024560000000000137,0.0027784421052631627,0.0017018841293394969
2024-12-23 20:00:03,93981.0,129.0,72.46153846153847,86.6887299332266,129.0,103.55670103092784,150.47646335004276,129.0,104.65346534653466,149.863566996356,299.0,497.21875,234.51792449170006,299.0,497.21875,234.51792449170006,299.0,497.21875,234.51792449170006,0.319044,0.0010910000000000086,0.00048176923076922795,0.0005661832968580303,0.0010910000000000086,0.0005548659793814454,0.0008685926791471611,0.0010910000000000086,0.000560069306930695,0.000862424515623551,0.0033400000000000096,0.0027842916666666715,0.0016938730575482121,0.0033400000000000096,0.0027842916666666715,0.0016938730575482123,0.0033400000000000096,0.0027842916666666715,0.0016938730575482123
2024-12-23 20:05:02,93981.0,0.0,51.53846153846154,64.50014907555818,0.0,102.41237113402062,150.84088972167822,0.0,103.62745098039215,149.47942151615558,208.0,494.2371134020619,235.1342158036145,208.0,494.2371134020619,235.13421580361447,208.0,494.2371134020619,235.13421580361447,0.319044,0.0,0.0003772307692307665,0.0005137494775092505,0.0,0.0005524432989690744,0.0008698210061208027,0.0,0.000554578431372551,0.0008599344142188477,0.002265000000000017,0.002778938144329902,0.0016858524291291622,0.002265000000000017,0.002778938144329902,0.0016858524291291622,0.002265000000000017,0.002778938144329902,0.0016858524291291622
2024-12-23 20:10:02,94122.0,141.0,59.84615384615385,68.72996211484256,141.0,103.8659793814433,150.52274391170226,141.0,103.99029126213593,148.79044977427813,208.0,490.96907216494844,236.89851262408794,208.0,491.31632653061223,235.69929282438017,208.0,491.31632653061223,235.69929282438017,0.319615,0.0005709999999999882,0.0004181538461538459,0.0005056874604855326,0.0005709999999999882,0.0005583298969072186,0.0008679735345625653,0.0005709999999999882,0.0005547378640776717,0.000855710196512232,0.002265000000000017,0.0027715670103092838,0.0016865271387480505,0.002265000000000017,0.0027736938775510256,0.001677943282086818,0.002265000000000017,0.0027736938775510256,0.001677943282086818
2024-12-23 20:15:02,94122.0,0.0,59.84615384615385,68.72996211484256,0.0,102.35051546391753,150.82364434146214,0.0,102.99038461538461,148.41711721814897,141.0,489.58762886597935,238.555931272649,141.0,487.77777777777777,237.12209700677175,141.0,487.77777777777777,237.12209700677175,0.319615,0.0,0.0004181538461538459,0.0005056874604855326,0.0,0.0005564432989690744,0.0008689961158461365,0.0,0.000549403846153848,0.0008532817802402204,0.0010910000000000086,0.002766206185567016,0.001691074873528081,0.0010910000000000086,0.002756696969696975,0.0016779048612964207,0.0010910000000000086,0.002756696969696975,0.0016779048612964207
2024-12-23 20:20:02,93599.0,523.0,88.0,144.7566924186927,523.0,107.74226804123711,156.37283693884433,523.0,106.99047619047619,153.28376747054259,523.0,492.1443298969072,237.55902730035336,523.0,488.13,235.94776236628428,523.0,488.13,235.94776236628428,0.316962,0.002652999999999961,0.0005620769230769237,0.0007990364469720586,0.002652999999999961,0.0005837938144329915,0.0008927262077729508,0.002652999999999961,0.0005694380952380966,0.000873632017717387,0.0031729999999999814,0.002782309278350521,0.0016873929371026344,0.0031729999999999814,0.002760860000000005,0.0016699280757511163,0.0031729999999999814,0.002760860000000005,0.0016699280757511163
2024-12-23 20:25:02,93599.0,0.0,88.0,144.7566924186927,0.0,105.83505154639175,156.54882627663187,0.0,105.98113207547169,152.90563421255706,523.0,494.87628865979383,236.3590250080355,523.0,488.4752475247525,234.7906980295176,523.0,488.4752475247525,234.7906980295176,0.316962,0.0,0.0005620769230769237,0.0007990364469720586,0.0,0.0005819793814433007,0.0008937419461103487,0.0,0.0005640660377358505,0.0008712193017765163,0.0031729999999999814,0.0028125979381443357,0.0016674430878580865,0.0031729999999999814,0.0027649405940594106,0.0016620634634199897,0.0031729999999999814,0.0027649405940594106,0.0016620634634199897
2024-12-23 20:30:02,93750.0,151.0,98.61538461538461,143.85556324634467,151.0,107.3917525773196,156.23590314416043,151.0,106.40186915887851,152.24489084670824,523.0,497.6082474226804,235.12082694777342,523.0,488.8137254901961,233.6504849485153,523.0,488.8137254901961,233.6504849485153,0.317678,0.0007159999999999944,0.0005918461538461522,0.0007968352868435001,0.0007159999999999944,0.0005893608247422697,0.0008918400008966366,0.0007159999999999944,0.0005654859813084126,0.0008672244314041573,0.002652999999999961,0.002837525773195882,0.00164644934943846,0.002652999999999961,0.0027638431372549064,0.0016538520995632204,0.002652999999999961,0.0027638431372549064,0.0016538520995632204
2024-12-23 20:35:02,93750.0,0.0,98.61538461538461,143.8555632463447,0.0,106.08247422680412,156.6015824541622,0.0,105.41666666666667,151.8772946059497,523.0,499.78350515463916,234.3605763030248,523.0,489.1456310679612,232.52671816825236,523.0,489.1456310679612,232.52671816825236,0.317678,0.0,0.0005918461538461522,0.0007968352868435001,0.0,0.0005854845360824754,0.0008935924116709342,0.0,0.0005602500000000013,0.0008648758986660792,0.002652999999999961,0.0028609278350515514,0.001627218339986364,0.002652999999999961,0.002762766990291266,0.0016457612530488557,0.002652999999999961,0.002762766990291266,0.0016457612530488557
2024-12-23 20:40:02,93903.0,153.0,103.38461538461539,144.60782508883491,153.0,107.65979381443299,156.29218674475393,153.0,105.85321100917432,151.24121190802714,523.0,501.9587628865979,233.57738356938646,523.0,489.47115384615387,231.4190062232879,523.0,489.47115384615387,231.4190062232879,0.318652,0.0009739999999999749,0.00058407692307692,0.0007922108790739146,0.0009739999999999749,0.0005955257731958773,0.0008924164420827624,0.0009739999999999749,0.0005640458715596341,0.000861774239849921,0.002652999999999961,0.002884329896907221,0.001607413098491187,0.002652999999999961,0.002761711538461542,0.0016377880043064318,0.002652999999999961,0.002761711538461542,0.0016377880043064318
